alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,address1,address2,address3,city,country,display_address,state,zip_code,latitude,longitude,categories_num,category_1_alias,category_1_title,category_2_alias,category_2_title,category_3_alias,category_3_title
naked-bowl-denver,(303) 825-2695,1630.6728110959787,L_1imeYITxTpqjxNB1GcFg,https://s3-media1.fl.yelpcdn.com/bphoto/9R8oyttqwgLk0t2LRUpTHg/o.jpg,False,Naked Bowl,+13038252695,,4.0,42,"['pickup', 'delivery']",https://www.yelp.com/biz/naked-bowl-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,110 16th St,Ste 110,,Denver,US,"['110 16th St', 'Ste 110', 'Denver, CO 80202']",CO,80202,39.74154,-104.98768,3,asianfusion,Asian Fusion,breakfast_brunch,Breakfast & Brunch,ramen,Ramen
asada-rico-denver-2,(720) 434-2698,960.9911301895062,ZTV9DbqX_t5jWkXRvXVzeQ,https://s3-media4.fl.yelpcdn.com/bphoto/AbhgRag9sZNlAafsI0Cwxw/o.jpg,False,Asada Rico,+17204342698,$,4.5,122,[],https://www.yelp.com/biz/asada-rico-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,16th St & Stout St,,,Denver,US,"['16th St & Stout St', 'Denver, CO 80202']",CO,80202,39.7458661,-104.9930193,1,foodstands,Food Stands,,,,
lowdown-brewery-denver,(720) 524-8065,2867.626288315135,3asUEG-iok2bunLBp1O_mw,https://s3-media2.fl.yelpcdn.com/bphoto/4BVCLbTZXqdo_rDVwc5Ezg/o.jpg,False,Lowdown Brewery,+17205248065,$$,4.5,421,['delivery'],https://www.yelp.com/biz/lowdown-brewery-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,800 Lincoln St,,,Denver,US,"['800 Lincoln St', 'Denver, CO 80203']",CO,80203,39.7293891906738,-104.985748291016,3,breweries,Breweries,newamerican,American (New),pizza,Pizza
marcos-coal-fired-ballpark-denver,(303) 296-7000,796.0083242655547,G6ckyL7AK1qNyRop7xHa4g,https://s3-media4.fl.yelpcdn.com/bphoto/GENJNpKXqteiMILxDNXmag/o.jpg,False,Marco's Coal Fired- Ballpark,+13032967000,$$,4.0,1104,"['pickup', 'delivery']",https://www.yelp.com/biz/marcos-coal-fired-ballpark-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2129 Larimer St,,,Denver,US,"['2129 Larimer St', 'Denver, CO 80205']",CO,80205,39.75452,-104.99106,3,pizza,Pizza,italian,Italian,bars,Bars
rendezvous-cafe-denver,(303) 447-8679,2193.7375150279986,-QMZsMv2IvEwUSQ-Pdlmlw,https://s3-media3.fl.yelpcdn.com/bphoto/Qwbl8rrItDW6hmzwSIluug/o.jpg,False,Rendezvous Cafe,+13034478679,$,4.0,22,[],https://www.yelp.com/biz/rendezvous-cafe-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,History Colorado Centre,,1200 Broadway,Denver,US,"['History Colorado Centre', '1200 Broadway', 'Denver, CO 80203']",CO,80203,39.7355577360837,-104.98717546463,1,cafes,Cafes,,,,
zeppelin-station-denver-3,(720) 460-1978,2684.882086275433,nzdw9kZZH_720sfbRTEydw,https://s3-media3.fl.yelpcdn.com/bphoto/WIaxoFNURoxVuzIr_zXZSg/o.jpg,False,Zeppelin Station,+17204601978,$$,4.0,92,[],https://www.yelp.com/biz/zeppelin-station-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3501 Wazee St,Ste 100,,Denver,US,"['3501 Wazee St', 'Ste 100', 'Denver, CO 80216']",CO,80216,39.7693423675871,-104.977258944667,3,bars,Bars,food_court,Food Court,foodstands,Food Stands
park-burger-highlands-denver-3,(303) 862-8461,2016.940429427985,yDES4dMtJMG1LePWprwy8A,https://s3-media4.fl.yelpcdn.com/bphoto/iCcaPtw7urDY9k2r1usupw/o.jpg,False,Park Burger - Highlands,+13038628461,$$,4.0,386,['delivery'],https://www.yelp.com/biz/park-burger-highlands-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2643 W 32nd Ave,,,Denver,US,"['2643 W 32nd Ave', 'Denver, CO 80211']",CO,80211,39.76216,-105.020067,3,burgers,Burgers,tradamerican,American (Traditional),sportsbars,Sports Bars
the-9th-door-capitol-hill-denver-3,(303) 832-7027,2640.3287957851658,EnG68SKKmVENncKzo2bMOg,https://s3-media3.fl.yelpcdn.com/bphoto/1-yU8cSeqvTd0wM4W0aLjw/o.jpg,False,The 9th Door Capitol Hill,+13038327027,$$,4.0,213,[],https://www.yelp.com/biz/the-9th-door-capitol-hill-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,925 Lincoln St,Ste C,,Denver,US,"['925 Lincoln St', 'Ste C', 'Denver, CO 80203']",CO,80203,39.731247,-104.986621,3,spanish,Spanish,tapas,Tapas Bars,wine_bars,Wine Bars
beast-bottle-denver,(303) 623-3223,2128.222777632953,FWxFmD_Xci4fUIqKk2c4nw,https://s3-media3.fl.yelpcdn.com/bphoto/HnEcnLZXyRVVW78KEXhd-Q/o.jpg,False,Beast + Bottle,+13036233223,$$$,4.0,441,[],https://www.yelp.com/biz/beast-bottle-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,719 E 17th Ave,,,Denver,US,"['719 E 17th Ave', 'Denver, CO 80203']",CO,80203,39.74339,-104.97814,2,newamerican,American (New),breakfast_brunch,Breakfast & Brunch,,
henrys-denver-denver,(720) 399-8466,1207.4833119931757,-YRaS0lkIf-Bwa51mqsdqw,https://s3-media2.fl.yelpcdn.com/bphoto/SfooXDFNGgKClE6QWWj78g/o.jpg,False,Henry's Denver,+17203998466,$$,3.5,448,"['pickup', 'delivery']",https://www.yelp.com/biz/henrys-denver-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,500 16th St,Unit 184B,,Denver,US,"['500 16th St', 'Unit 184B', 'Denver, CO 80202']",CO,80202,39.744057188837,-104.991348130688,3,newamerican,American (New),desserts,Desserts,diners,Diners
leven-deli-denver-8,(303) 325-5691,2089.1279886269444,FcyalVpVWzOHCYJnQDTLPw,https://s3-media4.fl.yelpcdn.com/bphoto/JHR1dPLgzaWDU1o_3nuEvA/o.jpg,False,Leven Deli,+13033255691,$$,4.5,156,"['pickup', 'delivery']",https://www.yelp.com/biz/leven-deli-denver-8?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,123 W 12th Ave,,,Denver,US,"['123 W 12th Ave', 'Denver, CO 80204']",CO,80204,39.7355,-104.98986,2,delis,Delis,coffee,Coffee & Tea,,
tycoon-ramen-and-sushi-denver,(303) 832-2367,2062.3517100144836,3oNlN1Nz4TgjslaDsTEMrw,https://s3-media3.fl.yelpcdn.com/bphoto/8mkTD8mduptoMRctKn89xA/o.jpg,False,Tycoon Ramen and Sushi,+13038322367,$$,4.0,222,['delivery'],https://www.yelp.com/biz/tycoon-ramen-and-sushi-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,338 E Colfax Ave,,,Denver,US,"['338 E Colfax Ave', 'Denver, CO 80203']",CO,80203,39.7398648818036,-104.982504062355,2,ramen,Ramen,sushi,Sushi Bars,,
teds-montana-grill-larimer-square-denver,(303) 893-0654,568.4023800116768,hRU-FlERJVcFg7X5OMkPFA,https://s3-media2.fl.yelpcdn.com/bphoto/nHsq5925Th_LPI2MxDI51A/o.jpg,False,Ted's Montana Grill - Larimer Square,+13038930654,$$,3.5,357,[],https://www.yelp.com/biz/teds-montana-grill-larimer-square-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1401 Larimer St,,,Denver,US,"['1401 Larimer St', 'Denver, CO 80202']",CO,80202,39.7475497787168,-104.999803292333,3,steak,Steakhouses,tradamerican,American (Traditional),burgers,Burgers
los-carboncitos-denver,(303) 458-0880,1919.2738699479485,I2dOQV2yqmSvmaYccC7zCQ,https://s3-media4.fl.yelpcdn.com/bphoto/Z5TFhx4oIjzwagbK9ZzCow/o.jpg,False,Los Carboncitos,+13034580880,$,4.0,303,[],https://www.yelp.com/biz/los-carboncitos-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3757 Pecos St,,,Denver,US,"['3757 Pecos St', 'Denver, CO 80211']",CO,80211,39.76914,-105.0066499,1,mexican,Mexican,,,,
odyssey-italian-restaurant-denver,(303) 318-0102,3454.618297336616,jVOAZe9L3Kwx9Ze-UhT3_w,https://s3-media3.fl.yelpcdn.com/bphoto/Hv4-aBoXAinHa4-u3vBG5g/o.jpg,False,Odyssey Italian Restaurant,+13033180102,$$,4.5,835,[],https://www.yelp.com/biz/odyssey-italian-restaurant-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,603 E 6th Ave,,,Denver,US,"['603 E 6th Ave', 'Denver, CO 80203']",CO,80203,39.7257806690032,-104.979706093254,1,italian,Italian,,,,
pokecity-downtown-denver,(720) 904-7935,1553.3883712694014,_UvWACnmfvnxTZLds-yArg,https://s3-media2.fl.yelpcdn.com/bphoto/ohmMuZwiJwvWPLbfb-RdGA/o.jpg,False,PokeCity Downtown,+17209047935,$$,4.0,62,"['pickup', 'delivery']",https://www.yelp.com/biz/pokecity-downtown-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,216 16th St,Ste 100,,Denver,US,"['216 16th St', 'Ste 100', 'Denver, CO 80202']",CO,80202,39.74178,-104.98847,1,hawaiian,Hawaiian,,,,
sk-provisions-denver,(303) 669-1570,1505.6004078147466,twiy09Ouc_SgIAFSFAZCNQ,https://s3-media4.fl.yelpcdn.com/bphoto/q50Cnunh1rzLVkDfACAPgQ/o.jpg,False,SK Provisions,+13036691570,$$,4.0,28,['delivery'],https://www.yelp.com/biz/sk-provisions-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2669 Larimer St,,,Denver,US,"['2669 Larimer St', 'Denver, CO 80205']",CO,80205,39.75949,-104.98465,3,salad,Salad,burgers,Burgers,sandwiches,Sandwiches
sushi-sasa-denver,(303) 433-7272,928.1483036170414,_cG0lafbRYUaTIaEmeWBCA,https://s3-media2.fl.yelpcdn.com/bphoto/SAe-ormmdy_-SbuEE0CzIg/o.jpg,False,Sushi Sasa,+13034337272,$$$,4.0,760,"['pickup', 'delivery']",https://www.yelp.com/biz/sushi-sasa-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2401 15th St,Ste 80,,Denver,US,"['2401 15th St', 'Ste 80', 'Denver, CO 80202']",CO,80202,39.7567432887556,-105.009436572794,2,sushi,Sushi Bars,japanese,Japanese,,
denver-poke-company-denver-2,(303) 955-1687,863.3629501220682,I6ehxIBtKIIBg2U1J0uqSg,https://s3-media3.fl.yelpcdn.com/bphoto/-HDJ7EkaXENmjBDdUue-PA/o.jpg,False,Denver Poke Company,+13039551687,$$,4.5,102,"['pickup', 'delivery']",https://www.yelp.com/biz/denver-poke-company-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1550 Platte St,,,Denver,US,"['1550 Platte St', 'Denver, CO 80202']",CO,80202,39.75713,-105.008225,2,poke,Poke,gluten_free,Gluten-Free,,
park-and-co-denver,(720) 328-6732,1892.0866502907643,dkDIqzZntlNEEj-MiB2qlw,https://s3-media2.fl.yelpcdn.com/bphoto/1mYElSaBPlJ9F4eHNithsw/o.jpg,False,Park & Co,+17203286732,$$,4.0,571,['delivery'],https://www.yelp.com/biz/park-and-co-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,439 E 17th Ave,,,Denver,US,"['439 E 17th Ave', 'Denver, CO 80203']",CO,80203,39.74338,-104.98131,3,burgers,Burgers,tradamerican,American (Traditional),breakfast_brunch,Breakfast & Brunch
stoneys-uptown-joint-denver-2,(720) 485-5503,2467.374141647349,ZntgdCiWJjAfP2N3Jht7MQ,https://s3-media3.fl.yelpcdn.com/bphoto/kjxdA2hU3uSQsrJpzLVMDw/o.jpg,False,Stoney's Uptown Joint,+17204855503,$$,4.0,95,['delivery'],https://www.yelp.com/biz/stoneys-uptown-joint-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1035 E 17th Ave,,,Denver,US,"['1035 E 17th Ave', 'Denver, CO 80218']",CO,80218,39.74346,-104.97369,3,sportsbars,Sports Bars,breakfast_brunch,Breakfast & Brunch,tradamerican,American (Traditional)
royal-rooster-denver,(720) 420-0622,2613.8108887366516,cas_EUYolhJrvVGgd2RS2g,https://s3-media1.fl.yelpcdn.com/bphoto/egi5YT5fqElr5gCe-0vf8g/o.jpg,False,Royal Rooster,+17204200622,$$,4.0,27,"['pickup', 'delivery']",https://www.yelp.com/biz/royal-rooster-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,950 Broadway,,,Denver,US,"['950 Broadway', 'Denver, CO 80203']",CO,80203,39.73135,-104.98701,3,tradamerican,American (Traditional),breakfast_brunch,Breakfast & Brunch,salad,Salad
lamark15-denver,(720) 336-9047,444.61408988976257,iSZTm7oCnXc3QTNTz4OFpg,https://s3-media2.fl.yelpcdn.com/bphoto/KLvx5Y3T9KmcRY7K3JMyDg/o.jpg,False,LaMark15,+17203369047,$$,4.0,8,[],https://www.yelp.com/biz/lamark15-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1322 15th St,,,Denver,US,"['1322 15th St', 'Denver, CO 80202']",CO,80202,39.7487045,-104.9992062,3,tradamerican,American (Traditional),lounges,Lounges,cocktailbars,Cocktail Bars
julep-denver,(303) 295-8977,2379.8373061000816,ykKUmPCc5IgPgDhkLMHNyw,https://s3-media3.fl.yelpcdn.com/bphoto/Oi-jQzAlRGk6EF8UzRuzwQ/o.jpg,False,Julep,+13032958977,$$,3.5,154,['delivery'],https://www.yelp.com/biz/julep-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3258 Larimer St,,,Denver,US,"['3258 Larimer St', 'Denver, CO 80205']",CO,80205,39.76477,-104.97704,3,southern,Southern,comfortfood,Comfort Food,cocktailbars,Cocktail Bars
the-lobby-denver-2,(303) 997-9911,963.5861711500119,7dWpW0EzgRh5EuhPbHwOvg,https://s3-media3.fl.yelpcdn.com/bphoto/W3C9ohhqEMm2mPUkYNXiGw/o.jpg,False,The Lobby,+13039979911,$$,3.5,644,['pickup'],https://www.yelp.com/biz/the-lobby-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2191 Arapahoe St,,,Denver,US,"['2191 Arapahoe St', 'Denver, CO 80205']",CO,80205,39.753473207779,-104.98874506693,3,newamerican,American (New),breakfast_brunch,Breakfast & Brunch,venues,Venues & Event Spaces
smokin-yards-bbq-denver-3,(303) 284-3349,3948.8142369379325,pkVmOkl5M2QIpWbQ58hvaA,https://s3-media1.fl.yelpcdn.com/bphoto/2jroF0b6fhR-0mwKLlFggg/o.jpg,False,Smokin Yard's Bbq,+13032843349,$$,4.5,194,"['pickup', 'delivery']",https://www.yelp.com/biz/smokin-yards-bbq-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,900 W 1st Ave,,,Denver,US,"['900 W 1st Ave', 'Denver, CO 80223']",CO,80223,39.717156,-104.998952,3,bbq,Barbeque,tradamerican,American (Traditional),beerbar,Beer Bar
the-well-pizza-and-bar-denver-2,(303) 999-3590,1624.0909514626146,HL6vV71A6I0JPiEc2DtyKQ,https://s3-media2.fl.yelpcdn.com/bphoto/XmLZMDAyjBaLKTvsFFHukA/o.jpg,False,The Well- Pizza & Bar,+13039993590,$$,4.5,179,[],https://www.yelp.com/biz/the-well-pizza-and-bar-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3210 Wyandot St,,,Denver,US,"['3210 Wyandot St', 'Denver, CO 80211']",CO,80211,39.76227,-105.01413,3,bars,Bars,pizza,Pizza,italian,Italian
carne-argentina-street-food-denver,(729) 510-3999,3580.2017534375896,FIabjV94L_-HH9w8rT6j3Q,https://s3-media3.fl.yelpcdn.com/bphoto/QC7rMyqR7U8B0jZn7gYH1g/o.jpg,False,Carne - Argentina Street Food,+17295103999,,4.5,10,"['pickup', 'delivery']",https://www.yelp.com/biz/carne-argentina-street-food-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,258 Santa Fe Dr,,,Denver,US,"['258 Santa Fe Dr', 'Denver, CO 80223']",CO,80223,39.7204841658726,-104.998429,2,sandwiches,Sandwiches,argentine,Argentine,,
what-the-pho-denver-3,(303) 623-2702,876.9338691327922,ul1rwVnfy268RQNxlaKHkQ,https://s3-media1.fl.yelpcdn.com/bphoto/lBWC6zSGYwokDB14QdQxWQ/o.jpg,False,What the Pho,+13036232702,$,3.5,118,"['pickup', 'delivery']",https://www.yelp.com/biz/what-the-pho-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1600 Champa St,Ste 110,,Denver,US,"['1600 Champa St', 'Ste 110', 'Denver, CO 80202']",CO,80202,39.74653,-104.99366,2,vietnamese,Vietnamese,soup,Soup,,
chili-verde-denver-2,(720) 287-2296,2185.509986774407,P3OXk2H-RyUdM-o7zdc0kw,https://s3-media3.fl.yelpcdn.com/bphoto/5Mrruza7oBYDfPTVdglqVw/o.jpg,False,Chili Verde,+17202872296,$$,4.0,370,['delivery'],https://www.yelp.com/biz/chili-verde-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2311 Federal Blvd,,,Denver,US,"['2311 Federal Blvd', 'Denver, CO 80211']",CO,80211,39.7514749,-105.0254854,2,mexican,Mexican,beer_and_wine,"Beer, Wine & Spirits",,
whole-sol-blend-bar-denver-2,(720) 372-7862,346.1880467689105,NdP4RYukzHKGizrweGUs4g,https://s3-media3.fl.yelpcdn.com/bphoto/P2eaTzRvN_-HnYEkOiKZAQ/o.jpg,False,Whole Sol Blend Bar,+17203727862,$$,4.0,101,"['pickup', 'delivery']",https://www.yelp.com/biz/whole-sol-blend-bar-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1735 Chestnut Pl,,,Denver,US,"['1735 Chestnut Pl', 'Denver, CO 80202']",CO,80202,39.7546474,-105.0027811,3,juicebars,Juice Bars & Smoothies,acaibowls,Acai Bowls,vegan,Vegan
gorgeous-deli-denver-3,,1164.1599817568963,vAwT-N-d0NAAdhbvVwk2eA,https://s3-media3.fl.yelpcdn.com/bphoto/rSjB0hV0bSkS3Su4qXDaxw/o.jpg,False,Gorgeous Deli,,,5.0,2,[],https://www.yelp.com/biz/gorgeous-deli-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2556 15th St,,,Denver,US,"['2556 15th St', 'Denver, CO 80211']",CO,80211,39.7580186390071,-105.011666347696,2,delis,Delis,sandwiches,Sandwiches,,
viewhouse-ballpark-denver,(720) 878-2015,600.8661050768824,DFLpKoj2lwDcZScnPW0arg,https://s3-media1.fl.yelpcdn.com/bphoto/zJ5pfnpa0aS9y83aB7C-Aw/o.jpg,False,ViewHouse Ballpark,+17208782015,$$,3.0,1206,[],https://www.yelp.com/biz/viewhouse-ballpark-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2015 Market St,,,Denver,US,"['2015 Market St', 'Denver, CO 80205']",CO,80205,39.754211,-104.993234,3,bars,Bars,breakfast_brunch,Breakfast & Brunch,tradamerican,American (Traditional)
protos-pizzeria-napoletana-denver-2,(720) 855-9400,916.7034556447338,m0DyzI7TesFonYlZLttI7w,https://s3-media1.fl.yelpcdn.com/bphoto/Xsinn96aYei-rrv8LjpF7A/o.jpg,False,Proto's Pizzeria Napoletana,+17208559400,$$,4.0,345,[],https://www.yelp.com/biz/protos-pizzeria-napoletana-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2401 15th St,Ste 190,,Denver,US,"['2401 15th St', 'Ste 190', 'Denver, CO 80202']",CO,80202,39.75692,-105.00918,1,pizza,Pizza,,,,
rye-society-denver,(303) 593-2713,2107.2443822804003,Q6ynMAwV8rw3nd-9mQ-GfQ,https://s3-media2.fl.yelpcdn.com/bphoto/rD1GziCxbUBRkUVlK-h7vQ/o.jpg,False,Rye Society,+13035932713,$$,4.0,114,['delivery'],https://www.yelp.com/biz/rye-society-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3090 N Larimer St,,,Denver,US,"['3090 N Larimer St', 'Denver, CO 80205']",CO,80205,39.76298,-104.97931,3,comfortfood,Comfort Food,breakfast_brunch,Breakfast & Brunch,sandwiches,Sandwiches
churchill-bar-denver-5,(303) 297-3111,1399.6634828110448,hIEau-Ze4rbjmoLWzefnoA,https://s3-media4.fl.yelpcdn.com/bphoto/I0XUV2XVky9y-p60YKfmDg/o.jpg,False,Churchill Bar,+13032973111,$$,4.0,75,[],https://www.yelp.com/biz/churchill-bar-denver-5?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,321 17th St,,The Brown Palace,Denver,US,"['321 17th St', 'The Brown Palace', 'Denver, CO 80202']",CO,80202,39.744219,-104.987822,3,tradamerican,American (Traditional),sandwiches,Sandwiches,cocktailbars,Cocktail Bars
fruition-restaurant-denver,(303) 831-1962,3871.0680123462084,A9S4iGkRVNLWY8BSkRpDEA,https://s3-media3.fl.yelpcdn.com/bphoto/UT4nGOhqYNEXYkWs-Cfpng/o.jpg,False,Fruition Restaurant,+13038311962,$$$,4.5,823,[],https://www.yelp.com/biz/fruition-restaurant-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1313 E 6th Ave,,,Denver,US,"['1313 E 6th Ave', 'Denver, CO 80218']",CO,80218,39.725696,-104.97133,2,newamerican,American (New),bars,Bars,,
il-posto-denver-4,(303) 394-0100,1430.7016861906543,_i2lNuJr7Z3K1gsZuBtk2g,https://s3-media1.fl.yelpcdn.com/bphoto/Wlzu5zLwr77th_udfLdOyA/o.jpg,False,Il Posto,+13033940100,$$$,3.5,418,['delivery'],https://www.yelp.com/biz/il-posto-denver-4?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2601 Larimer St,,,Denver,US,"['2601 Larimer St', 'Denver, CO 80205']",CO,80205,39.75899,-104.9853,2,italian,Italian,wine_bars,Wine Bars,,
curtis-park-delicatessen-denver,(303) 308-5973,1547.2587525092729,IFskgiDqUbHXGuOPZS4LzA,https://s3-media3.fl.yelpcdn.com/bphoto/eifDwJWHL_6G4Gk_1PqGzw/o.jpg,False,Curtis Park Delicatessen,+13033085973,$,4.5,223,"['pickup', 'delivery']",https://www.yelp.com/biz/curtis-park-delicatessen-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2532 Champa St,,,Denver,US,"['2532 Champa St', 'Denver, CO 80205']",CO,80205,39.755307,-104.982198,1,delis,Delis,,,,
stockyard-saloon-denver,(303) 298-0525,4083.118078354775,2F0QONSP4CGamLqZNRak7A,https://s3-media2.fl.yelpcdn.com/bphoto/WMvNgKpcrEV8YBi72T56hw/o.jpg,False,Stockyard Saloon,+13032980525,$,4.5,22,[],https://www.yelp.com/biz/stockyard-saloon-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,4710 National Western Dr,,,Denver,US,"['4710 National Western Dr', 'Denver, CO 80216']",CO,80216,39.782771,-104.972624,2,tradamerican,American (Traditional),bars,Bars,,
